weather,direction,speed
scattered clouds,276,1
broken clouds,298,0
light rain,287,1
broken clouds,298,0
few clouds,291,0
few clouds,291,0
few clouds,291,0
few clouds,250,0
few clouds,250,0
few clouds,250,0
broken clouds,286,1
broken clouds,286,1
broken clouds,286,1
scattered clouds,280,2
scattered clouds,280,2
scattered clouds,280,2
scattered clouds,291,3
scattered clouds,291,3
scattered clouds,291,3
scattered clouds,298,2
light rain,298,2
light rain,297,2
light rain,282,1
overcast clouds,297,2
overcast clouds,297,2
broken clouds,306,1
broken clouds,306,1
broken clouds,306,1
few clouds,312,1
few clouds,312,1
few clouds,312,1
sky is clear,313,1
sky is clear,313,1
sky is clear,313,1
few clouds,308,2
few clouds,308,2
few clouds,308,2
few clouds,309,3
few clouds,309,3
few clouds,309,3
sky is clear,306,3
sky is clear,306,3
sky is clear,306,3
sky is clear,309,3
sky is clear,331,2
sky is clear,328,2
sky is clear,306,3
sky is clear,306,3
sky is clear,306,3
sky is clear,305,3
sky is clear,305,3
sky is clear,305,3
sky is clear,312,4
sky is clear,312,4
sky is clear,312,4
sky is clear,317,2
sky is clear,317,2
sky is clear,317,2
sky is clear,325,2
sky is clear,325,2
sky is clear,325,2
sky is clear,357,2
sky is clear,357,2
sky is clear,357,2
sky is clear,11,3
sky is clear,11,3
sky is clear,19,3
sky is clear,76,1
sky is clear,76,1
sky is clear,29,1
sky is clear,139,1
sky is clear,139,1
sky is clear,139,1
sky is clear,75,0
sky is clear,75,0
sky is clear,75,0
sky is clear,1,0
sky is clear,1,0
sky is clear,1,0
sky is clear,302,1
sky is clear,302,1
sky is clear,302,1
sky is clear,312,1
sky is clear,312,1
sky is clear,312,1
sky is clear,19,1
sky is clear,19,1
sky is clear,19,1
sky is clear,62,1
sky is clear,71,1
sky is clear,73,1
sky is clear,92,1
sky is clear,114,1
sky is clear,114,1
sky is clear,182,0
sky is clear,187,0
sky is clear,182,0
sky is clear,333,0
sky is clear,333,0
sky is clear,333,0
sky is clear,129,1
sky is clear,129,1
sky is clear,129,1
sky is clear,137,1
sky is clear,137,1
sky is clear,137,1
scattered clouds,126,1
scattered clouds,126,1
scattered clouds,126,1
few clouds,124,1
few clouds,124,1
few clouds,124,1
sky is clear,105,0
sky is clear,106,0
sky is clear,105,0
few clouds,154,0
few clouds,148,0
sky is clear,197,0
sky is clear,82,0
sky is clear,82,0
sky is clear,84,0
sky is clear,105,1
sky is clear,105,1
sky is clear,105,1
few clouds,103,2
few clouds,103,2
few clouds,103,2
few clouds,103,2
broken clouds,99,2
broken clouds,99,2
broken clouds,99,2
broken clouds,107,2
broken clouds,107,2
broken clouds,107,2
few clouds,96,2
few clouds,96,2
overcast clouds,107,2
overcast clouds,87,1
overcast clouds,106,2
overcast clouds,116,2
overcast clouds,112,2
overcast clouds,116,2
overcast clouds,113,2
overcast clouds,113,2
overcast clouds,113,2
light rain,114,2
light rain,114,2
light rain,114,2
light rain,73,1
light rain,73,1
light rain,73,1
broken clouds,41,0
broken clouds,41,0
broken clouds,41,0
broken clouds,41,0
broken clouds,311,2
broken clouds,311,2
broken clouds,322,2
broken clouds,322,2
broken clouds,322,2
broken clouds,333,2
light rain,93,2
light rain,93,2
broken clouds,337,1
overcast clouds,99,2
broken clouds,337,1
overcast clouds,102,1
light rain,95,1
overcast clouds,102,1
few clouds,118,1
light rain,104,1
light rain,94,1
light rain,64,1
light rain,54,1
light rain,56,1
light rain,42,1
light rain,40,1
light rain,37,1
light rain,35,1
light rain,33,1
light rain,23,1
light rain,23,1
light rain,15,1
light rain,21,1
light rain,9,1
light rain,10,1
light rain,180,1
light rain,124,1
light rain,238,1
light rain,184,1
light rain,353,1
light rain,355,1
light rain,328,2
light rain,338,2
broken clouds,307,4
broken clouds,307,4
scattered clouds,316,4
scattered clouds,316,4
scattered clouds,316,4
light rain,42,1
light rain,42,1
light rain,42,1
sky is clear,89,4
sky is clear,89,4
sky is clear,89,4
sky is clear,74,1
sky is clear,74,1
sky is clear,74,1
sky is clear,2,1
sky is clear,55,0
sky is clear,56,1
sky is clear,61,2
sky is clear,61,2
sky is clear,58,2
sky is clear,40,1
sky is clear,40,1
sky is clear,40,1
sky is clear,358,1
sky is clear,358,1
sky is clear,358,1
scattered clouds,3,1
scattered clouds,3,1
scattered clouds,3,1
scattered clouds,19,0
scattered clouds,19,0
scattered clouds,19,0
few clouds,264,0
scattered clouds,204,0
few clouds,201,0
scattered clouds,56,1
few clouds,61,2
few clouds,51,1
sky is clear,61,2
sky is clear,56,2
few clouds,90,3
sky is clear,75,2
few clouds,110,3
sky is clear,106,2
scattered clouds,117,2
scattered clouds,117,2
scattered clouds,117,2
broken clouds,130,0
broken clouds,130,0
broken clouds,130,0
broken clouds,312,3
broken clouds,312,3
broken clouds,312,3
few clouds,314,5
few clouds,314,5
few clouds,314,5
sky is clear,307,6
sky is clear,307,6
sky is clear,307,6
sky is clear,311,6
sky is clear,311,6
sky is clear,311,6
sky is clear,318,4
sky is clear,318,4
sky is clear,318,4
sky is clear,330,2
light rain,265,2
sky is clear,332,3
sky is clear,316,2
sky is clear,312,2
sky is clear,316,2
sky is clear,303,3
sky is clear,303,3
sky is clear,303,3
sky is clear,305,3
sky is clear,305,3
sky is clear,305,3
sky is clear,318,1
sky is clear,318,1
sky is clear,318,1
sky is clear,122,3
sky is clear,122,3
sky is clear,122,3
sky is clear,105,3
sky is clear,105,3
sky is clear,105,3
sky is clear,60,4
scattered clouds,56,3
sky is clear,60,4
few clouds,82,2
sky is clear,69,2
sky is clear,69,2
sky is clear,146,2
sky is clear,138,1
sky is clear,146,2
few clouds,185,0
few clouds,185,0
few clouds,185,0
sky is clear,334,0
sky is clear,334,0
sky is clear,334,0
sky is clear,356,0
sky is clear,356,0
few clouds,356,0
few clouds,59,0
few clouds,60,1
few clouds,80,2
few clouds,70,1
few clouds,81,2
sky is clear,80,1
few clouds,90,3
sky is clear,80,2
sky is clear,80,2
overcast clouds,100,2
overcast clouds,120,2
overcast clouds,123,2
broken clouds,180,2
broken clouds,180,2
broken clouds,240,4
broken clouds,240,3
sky is clear,240,1
sky is clear,248,1
overcast clouds,320,1
overcast clouds,330,1
overcast clouds,330,1
broken clouds,20,2
broken clouds,60,1
broken clouds,60,1
broken clouds,70,2
scattered clouds,110,2
broken clouds,70,1
overcast clouds,100,2
overcast clouds,88,1
overcast clouds,88,1
overcast clouds,350,1
broken clouds,106,2
broken clouds,106,2
mist,100,1
mist,110,2
mist,110,2
mist,230,3
mist,220,1
mist,270,2
mist,250,3
fog,250,3
fog,290,3
light rain,300,2
overcast clouds,350,1
overcast clouds,337,1
broken clouds,74,1
scattered clouds,310,1
scattered clouds,74,1
scattered clouds,0,1
broken clouds,0,1
broken clouds,12,1
scattered clouds,310,1
scattered clouds,257,1
few clouds,20,2
overcast clouds,60,1
overcast clouds,57,1
mist,330,1
overcast clouds,328,1
mist,310,4
overcast clouds,309,4
mist,280,4
overcast clouds,279,4
fog,200,1
overcast clouds,201,1
overcast clouds,290,4
overcast clouds,290,4
proximity shower rain,290,3
overcast clouds,289,3
broken clouds,280,2
broken clouds,244,1
broken clouds,0,1
broken clouds,24,1
broken clouds,309,1
few clouds,330,1
few clouds,309,1
sky is clear,270,2
sky is clear,229,1
few clouds,30,1
few clouds,30,1
sky is clear,32,1
sky is clear,120,1
fog,260,1
overcast clouds,249,1
mist,230,2
few clouds,234,2
mist,270,3
few clouds,270,3
sky is clear,252,2
few clouds,270,3
few clouds,272,3
few clouds,280,4
few clouds,260,3
few clouds,260,3
sky is clear,312,3
sky is clear,273,2
sky is clear,200,1
sky is clear,40,1
sky is clear,47,1
sky is clear,330,1
sky is clear,353,1
sky is clear,305,1
sky is clear,120,1
sky is clear,111,1
sky is clear,78,1
fog,80,1
sky is clear,67,0
sky is clear,51,0
few clouds,280,3
few clouds,280,3
scattered clouds,300,4
scattered clouds,299,4
scattered clouds,253,2
broken clouds,280,4
broken clouds,270,2
broken clouds,271,2
fog,290,1
broken clouds,296,1
fog,360,1
sky is clear,359,1
fog,200,2
fog,0,1
broken clouds,10,1
fog,140,1
sky is clear,124,1
fog,35,1
mist,170,1
fog,140,2
broken clouds,136,2
fog,150,1
broken clouds,146,1
broken clouds,132,1
mist,140,3
overcast clouds,146,2
broken clouds,165,2
mist,130,3
broken clouds,172,2
few clouds,240,2
few clouds,244,2
sky is clear,250,2
fog,310,1
few clouds,308,1
scattered clouds,251,1
fog,280,1
fog,300,3
broken clouds,275,2
scattered clouds,166,2
broken clouds,183,2
sky is clear,47,1
sky is clear,37,1
sky is clear,49,1
sky is clear,31,1
sky is clear,36,1
sky is clear,36,1
sky is clear,42,1
sky is clear,43,1
sky is clear,163,1
sky is clear,125,1
sky is clear,205,1
scattered clouds,178,1
scattered clouds,294,0
broken clouds,303,0
scattered clouds,269,0
broken clouds,292,0
broken clouds,272,1
broken clouds,220,1
broken clouds,211,1
broken clouds,169,1
overcast clouds,314,2
overcast clouds,299,2
overcast clouds,143,2
overcast clouds,142,2
scattered clouds,90,4
light rain,87,4
overcast clouds,50,3
moderate rain,50,3
moderate rain,77,3
mist,100,2
moderate rain,106,2
moderate rain,113,2
heavy intensity rain,113,2
heavy intensity rain,123,2
heavy intensity rain,125,2
heavy intensity rain,120,2
heavy intensity rain,125,2
heavy intensity rain,122,2
moderate rain,138,3
moderate rain,129,3
moderate rain,139,3
moderate rain,144,3
moderate rain,155,3
moderate rain,161,3
moderate rain,156,2
moderate rain,166,3
moderate rain,165,2
moderate rain,152,2
moderate rain,154,1
moderate rain,145,1
moderate rain,139,1
moderate rain,128,1
moderate rain,121,1
moderate rain,125,1
moderate rain,114,1
moderate rain,114,1
moderate rain,127,1
moderate rain,123,1
moderate rain,131,1
moderate rain,136,1
moderate rain,146,1
moderate rain,152,1
broken clouds,133,1
broken clouds,147,1
broken clouds,136,0
broken clouds,100,1
broken clouds,97,1
scattered clouds,70,1
broken clouds,82,1
scattered clouds,41,1
broken clouds,40,1
broken clouds,35,1
broken clouds,35,1
overcast clouds,31,1
broken clouds,33,1
broken clouds,27,1
broken clouds,26,1
overcast clouds,50,1
broken clouds,42,1
broken clouds,57,1
broken clouds,68,1
overcast clouds,85,1
overcast clouds,97,1
broken clouds,97,1
broken clouds,113,1
broken clouds,117,1
overcast clouds,130,0
broken clouds,130,0
broken clouds,141,0
light rain,227,0
light rain,212,0
light rain,272,0
light rain,132,1
light rain,260,1
light rain,186,1
moderate rain,240,2
moderate rain,124,3
moderate rain,136,4
heavy intensity rain,130,3
heavy intensity rain,147,4
heavy intensity rain,147,4
heavy intensity rain,153,4
heavy intensity rain,151,4
heavy intensity rain,155,4
heavy intensity rain,166,4
heavy intensity rain,167,3
heavy intensity rain,176,3
heavy intensity rain,186,3
heavy intensity rain,194,3
heavy intensity rain,204,3
overcast clouds,209,1
overcast clouds,221,2
broken clouds,227,1
overcast clouds,129,2
broken clouds,170,0
overcast clouds,107,1
broken clouds,162,1
overcast clouds,58,1
overcast clouds,74,1
overcast clouds,49,1
overcast clouds,78,1
overcast clouds,66,1
broken clouds,61,1
overcast clouds,48,1
broken clouds,41,1
overcast clouds,187,1
broken clouds,129,1
overcast clouds,224,1
broken clouds,145,0
overcast clouds,298,0
overcast clouds,278,0
light rain,305,0
light rain,268,0
light rain,280,0
moderate rain,295,0
moderate rain,305,0
moderate rain,319,1
moderate rain,293,1
moderate rain,321,1
moderate rain,308,1
moderate rain,319,1
moderate rain,299,1
moderate rain,302,1
moderate rain,176,1
moderate rain,222,1
moderate rain,139,1
moderate rain,187,1
moderate rain,60,1
moderate rain,64,1
moderate rain,53,1
moderate rain,62,1
moderate rain,56,1
moderate rain,152,1
moderate rain,112,1
moderate rain,174,1
moderate rain,183,1
moderate rain,262,0
moderate rain,289,0
moderate rain,118,0
moderate rain,211,0
moderate rain,106,0
moderate rain,334,0
sky is clear,118,0
sky is clear,235,0
sky is clear,13,1
sky is clear,243,1
few clouds,134,1
scattered clouds,195,1
scattered clouds,29,1
scattered clouds,34,1
scattered clouds,32,1
scattered clouds,38,1
scattered clouds,38,1
broken clouds,45,1
scattered clouds,43,1
broken clouds,48,1
broken clouds,102,1
broken clouds,90,1
broken clouds,128,1
broken clouds,121,1
broken clouds,174,1
broken clouds,182,1
broken clouds,160,1
broken clouds,178,1
broken clouds,166,1
broken clouds,132,1
scattered clouds,128,1
broken clouds,101,1
