Vancouver,temp
overcast clouds,277.26
overcast clouds,277.38
broken clouds,276.98
broken clouds,277.1
broken clouds,276.59
broken clouds,276.93
broken clouds,277.39
broken clouds,278.63
light rain,279.11
light rain,279.44
light rain,279.49
light rain,279.27
light rain,279.31
light rain,279.31
light rain,279.4
light rain,280.08
light rain,279.86
light rain,280.61
light rain,281.36
light rain,281.36
light rain,282.95
light rain,282.95
light rain,282.95
light rain,282.95
light rain,282.95
light rain,282.95
moderate rain,282.63
moderate rain,282.63
moderate rain,282.63
moderate rain,282.63
moderate rain,282.63
moderate rain,282.875
light rain,283.12
light intensity shower rain,283.07
light intensity shower rain,283.07
light rain,283.45
light intensity shower rain,283.42
light intensity shower rain,283.15
overcast clouds,282.9
light intensity shower rain,283
light rain,282.74
light rain,282.68
light rain,282.95
light intensity shower rain,282.76
light rain,282.45
light rain,282.76
light rain,282.89
light intensity shower rain,282.88
light intensity shower rain,282.24
light rain,282.43
light rain,281.78
light rain,281.55
light rain,281.6
mist,281.66
light rain,281.44
light rain,281.51
light rain,281.7
light rain,282.21
proximity shower rain,282.48
light intensity shower rain,282.43
light rain,282.96
light intensity shower rain,282.53
overcast clouds,282.44
light rain,282.03
light rain,282.27
light intensity shower rain,282.24
light intensity shower rain,281.81
light intensity shower rain,281.77
light rain,281.65
light rain,281.65
light rain,281.19
light rain,281.36
light rain,281.29
light rain,281.65
light rain,281.54
light rain,281.26
light rain,282.11
light rain,282.96
light rain,282.96
light rain,281.3
light rain,281.41
light intensity shower rain,281.57
light intensity shower rain,281.58
light rain,281.42
proximity shower rain,281.22
light rain,281.6
light intensity shower rain,281.5
light rain,281.01
light rain,280.72
light rain,280.95
light intensity shower rain,280.94
light intensity shower rain,280.82
light intensity shower rain,280.99
light rain,280.62
light rain,280.33
light rain,280.07
light rain,279.94
mist,279.82
light rain,279.75
light intensity shower rain,279.87
light intensity shower rain,279.98
moderate rain,279.31
moderate rain,280.77
moderate rain,280.62
light rain,280.22
broken clouds,279.7
light rain,280.53
light rain,281.23
light rain,281.28
light rain,280.99
light rain,280.99
light intensity shower rain,281
light rain,280.74
light rain,280.68
light rain,280.79
light intensity shower rain,281.13
light rain,280.74
light rain,280.28
light rain,280.52
light intensity shower rain,280.35
light rain,279.96
light rain,279.715
light rain,279.47
light rain,279.41
light rain,279.21
light rain,279.33
light rain,279.87
light rain,280.53
light rain,281.08
light intensity shower rain,280.96
light intensity shower rain,281.1
light rain,280.96
light rain,281.07
light intensity shower rain,280.63
light intensity shower rain,280.63
light intensity shower rain,280.78
light intensity shower rain,280.21
light intensity shower rain,279.98
light intensity shower rain,279.98
overcast clouds,280.175
light rain,280.37
light rain,280.43
light rain,280.38
light rain,280.65
light rain,280.43
light rain,280.17
mist,280.49
light rain,281.12
mist,281.22
light rain,282
light rain,282.3
light rain,283.74
light rain,284.12
light rain,282.96
light rain,282.53
light rain,281.88
light rain,280.86
light rain,280.45
proximity shower rain,279.99
light rain,279.81
light rain,280.11
light intensity shower rain,279.95
light rain,279.31
light rain,279.31
light rain,279.24
light rain,278.92
light rain,278.69
light rain,278.39
light rain,278.17
light rain,278.48
light rain,277.79
light rain,278.02
mist,277.43
light rain,277.41
light rain,277.89
mist,279.09
light intensity shower rain,279.46
light intensity shower rain,279.31
light intensity shower rain,279.07
light intensity shower rain,278.95
light intensity shower rain,278.96
light intensity shower rain,278.8
mist,278.82
light rain,278.77
light rain,279.07
light rain,279.01
light intensity drizzle,278.87
light intensity drizzle,278.95
light rain,278.7
light rain,278.7
light rain,278.58
light rain,278.51
light rain,278.51
light rain,278.58
light rain,277.911
light rain,278.64
light intensity shower rain,278.31
light rain,278.65
mist,278.34
mist,278.34
light rain,278.48
light intensity shower rain,278.76
mist,278.93
mist,278.8
mist,278.65
mist,278.23
mist,277.42
light rain,277.09
light rain,276.93
light rain,276.55
light rain,276.64
light rain,276.41
light intensity shower rain,277.62
light intensity shower rain,277.87
light intensity shower rain,277.91
light rain,278.02
light rain,278.17
light intensity shower rain,277.91
light rain,277.58
light rain,277.31
mist,277.5
mist,277.52
snow,277.52
mist,278.04
light intensity shower rain,277.9
light rain,277.2
sky is clear,277.89
sky is clear,278.66
sky is clear,278.71
sky is clear,279.71
sky is clear,280.71
sky is clear,280.71
sky is clear,280.71
sky is clear,280.71
sky is clear,280.71
scattered clouds,279.395
sky is clear,278.08
sky is clear,278.08
sky is clear,278.08
sky is clear,278.08
sky is clear,278.08
sky is clear,278.08
overcast clouds,277.78
overcast clouds,277.78
overcast clouds,277.78
overcast clouds,277.78
overcast clouds,277.78
overcast clouds,277.78
overcast clouds,278.19
overcast clouds,278.19
fog,277.06
overcast clouds,277.09
overcast clouds,276.65
overcast clouds,276.11
overcast clouds,275.92
overcast clouds,275.46
overcast clouds,275.92
overcast clouds,275.49
overcast clouds,275.29
overcast clouds,275.55
light rain,275.3
light rain,275.35
light rain,275.24
light rain,275.24
light rain,275.67
light intensity shower rain,275.8
light intensity shower rain,275.62
light intensity shower rain,275.58
heavy snow,275.18
heavy snow,274.9
heavy snow,275
mist,275.65
mist,275.55
mist,275.88
mist,276.07
mist,276.18
mist,276.21
mist,276.3
light rain,276.4
light rain,276.46
light rain,276.43
light rain,276.73
light rain,276.82
light rain,276.75
overcast clouds,276.98
overcast clouds,276.83
overcast clouds,276.89
overcast clouds,276.68
overcast clouds,276.79
overcast clouds,276.87
broken clouds,277.01
broken clouds,276.95
mist,276.86
mist,276.77
mist,276.77
light rain,276.96
mist,277.32
mist,277.32
mist,277.54
mist,277.46
mist,277.62
mist,277.44
mist,277.36
light rain,277.36
light rain,277.38
light rain,277.48
light rain,277.73
light rain,277.9
overcast clouds,278.1
overcast clouds,278.31
light intensity shower rain,278.52
overcast clouds,278.69
overcast clouds,278.82
overcast clouds,278.57
light intensity shower rain,278.63
light rain,278.36
mist,277.92
mist,277.92
light rain,278.44
moderate rain,278.905
moderate rain,279.37
moderate rain,279.37
moderate rain,277.95
moderate rain,277.79
moderate rain,277.67
moderate rain,277.35
moderate rain,277.35
moderate rain,277.48
moderate rain,277.47
light intensity shower rain,277.57
light intensity shower rain,277.57
light intensity drizzle,277.57
light intensity shower rain,277.57
mist,277.57
mist,277.57
mist,277.47
light intensity shower rain,277.57
light intensity shower rain,277.37
scattered clouds,277.37
scattered clouds,277.13
scattered clouds,276.96
scattered clouds,276.62
fog,276.98
scattered clouds,277.21
fog,277.83
sky is clear,278.35
sky is clear,278.8
sky is clear,279.25
sky is clear,278.71
sky is clear,278.9
overcast clouds,278.68
sky is clear,277.86
sky is clear,278
sky is clear,277.65
sky is clear,277.42
sky is clear,277.59
scattered clouds,277.7
scattered clouds,277.89
scattered clouds,277.84
scattered clouds,277.59
light intensity drizzle,277.62
scattered clouds,277.63
broken clouds,277.82
broken clouds,277.7
mist,277.43
mist,277.32
mist,277.64
mist,277.64
mist,277.96
mist,278.12
light intensity shower rain,278.26
mist,277.98
mist,277.78
mist,277.14
mist,276.94
light rain,276.9
mist,276.59
mist,276.42
mist,276.03
mist,276.03
mist,275.93
mist,275.63
mist,275.63
mist,275.88
mist,275.88
light rain,275.94
light intensity shower rain,276.1
light rain,276.1
mist,276.1
mist,275.86
light rain,276.54
light rain,276.92
sky is clear,277.36
sky is clear,277.66
sky is clear,278.07
sky is clear,278.22
sky is clear,277.41
sky is clear,277.18
proximity shower rain,276.95
sky is clear,276.64
sky is clear,276.69
sky is clear,276.41
sky is clear,276.58
sky is clear,276.77
sky is clear,276.64
sky is clear,276.64
sky is clear,276.59
sky is clear,276.59
sky is clear,276.64
sky is clear,276.33
light rain,276.34
light rain,276.39
heavy snow,275.69
heavy snow,275.31
heavy snow,275.06
heavy snow,274.71
fog,275.23
light rain,275.46
light rain,275.56
mist,275.67
mist,275.68
mist,275.81
mist,276.13
light rain,276.2
moderate rain,276.43
moderate rain,276.45
moderate rain,276.54
moderate rain,276.9
overcast clouds,276.59
overcast clouds,276.66
overcast clouds,276.13
overcast clouds,276.38
overcast clouds,276.31
overcast clouds,276.17
light rain,275.92
light rain,275.66
light rain,275.68
fog,275.75
light rain,276.27
fog,276.97
fog,277.4
fog,277.41
fog,277.65
light rain,277.41
light rain,277.12
light rain,276.54
light rain,276.15
moderate rain,275.79
moderate rain,275.66
light rain,275.72
light rain,276.05
light rain,275.93
light rain,275.62
light rain,276.01
light rain,275.97
light rain,276.07
light rain,276.02
light rain,275.96
light rain,276.04
light rain,275.87
light rain,275.79
light rain,276.85
heavy snow,276.85
light rain,277.68
light intensity shower rain,277.95
mist,277.52
light rain,276.91
light rain,276.51
light rain,277.01
light rain,276.74
proximity shower rain,276.33
light rain,275.84
light rain,275.48
light rain,275.37
light rain,275.43
light rain,275.73
light rain,275.18
light rain,275.2
light rain,273.99
light rain,274.13
light rain,274.42
light rain,274.54
light rain,274.6
light rain,274.45
light intensity shower rain,273.91
light rain,274.5
light rain,274.57
light rain,274.5
light rain,275
proximity shower rain,276.08
light rain,276.15
heavy shower snow,276.05
light rain,276.58
heavy shower snow,275.54
heavy shower snow,274.72
light rain,274.47
light rain,274.48
light rain,274.9
light rain,275.2
light rain,275.7
overcast clouds,275.31
overcast clouds,275.81
overcast clouds,275.71
light rain,275.41
overcast clouds,274.99
heavy snow,274.48
heavy snow,274.14
heavy snow,274.16
heavy snow,274
heavy snow,273.94
heavy snow,274.4
heavy snow,274.58
moderate rain,274.34
moderate rain,275.2615
fog,275.19
moderate rain,275.77
heavy snow,276.4
heavy snow,276.75
heavy snow,277.01
light rain,277.06
light rain,277.48
light rain,277.48
light rain,277.61
moderate rain,277.67
light rain,277.95
light rain,277.29
light rain,276.65
light rain,276.42
mist,276.17
mist,276.02
mist,276.08
light rain,276.39
light rain,276.1
light rain,276.43
light rain,276.83
overcast clouds,276.93
heavy snow,277.03
heavy snow,277.03
light intensity shower rain,277.07
light intensity shower rain,277.15
moderate rain,277.75
moderate rain,277.67
moderate rain,277.71
proximity shower rain,277.45
moderate rain,277.34
moderate rain,276.65
moderate rain,276.69
moderate rain,276.33
scattered clouds,276.12
scattered clouds,276.5
scattered clouds,275.84
scattered clouds,275.46
scattered clouds,274.92
broken clouds,274.94
broken clouds,274.85
broken clouds,274.73
broken clouds,274.58
overcast clouds,274.96
overcast clouds,275.27
light rain,275.64
light rain,276.22
light rain,275.97
mist,275.02
light rain,274.93
broken clouds,275.51
scattered clouds,276.02
broken clouds,276.11
overcast clouds,276.01
scattered clouds,275.3
broken clouds,275.38
broken clouds,275.08
broken clouds,275.08
broken clouds,274.91
broken clouds,275.11
broken clouds,275.22
broken clouds,275.33
overcast clouds,275.78
overcast clouds,276
overcast clouds,276.03
overcast clouds,275.7
overcast clouds,275.72
overcast clouds,275.97
overcast clouds,276.71
light rain,276.88
light rain,276.68
light rain,276.13
overcast clouds,276.25
overcast clouds,276.87
overcast clouds,277.12
overcast clouds,277.76
overcast clouds,278
light rain,278.06
light rain,278.33
light rain,278.56
light rain,278.69
overcast clouds,278.8
overcast clouds,278.88
overcast clouds,278.75
light intensity shower rain,278.97
overcast clouds,278.48
overcast clouds,278.21
light intensity shower rain,278.34
light intensity shower rain,278.22
light intensity shower rain,277.56
light intensity shower rain,277.32
light rain,277.45
light rain,277.64
overcast clouds,277.76
light rain,278.06
overcast clouds,278.21
light intensity shower rain,278.61
light rain,278.22
overcast clouds,278.27
light rain,277.79
overcast clouds,277.57
light intensity shower rain,277.4
light intensity shower rain,277.35
overcast clouds,276.98
broken clouds,277.07
broken clouds,277.1
broken clouds,276.9
broken clouds,277.05
light intensity shower rain,276.86
broken clouds,276.43
broken clouds,276.62
broken clouds,276.87
overcast clouds,276.73
overcast clouds,276.69
overcast clouds,276.69
overcast clouds,276.79
overcast clouds,276.66
broken clouds,276.59
overcast clouds,276.87
light intensity shower rain,277.43
light intensity shower rain,277.81
overcast clouds,277.64
overcast clouds,277.28
overcast clouds,276.89
overcast clouds,276.77
light intensity shower rain,276.63
overcast clouds,276.55
overcast clouds,276.45
overcast clouds,276.17
overcast clouds,276.13
overcast clouds,276.2
overcast clouds,276.13
overcast clouds,275.94
overcast clouds,275.7
overcast clouds,275.29
overcast clouds,276.21
overcast clouds,275.55
overcast clouds,275.71
overcast clouds,275.87
overcast clouds,275.88
light rain,276.1
light rain,276.38
light rain,277.02
light rain,276.86
light rain,275.86
light rain,275.11
light rain,274.86
overcast clouds,275.77
overcast clouds,275.92
overcast clouds,276.02
overcast clouds,275.92
overcast clouds,276.3
light intensity drizzle,276.4
light rain,276.8
light intensity shower rain,276.53
light intensity shower rain,276.4
overcast clouds,276.37
overcast clouds,276.44
broken clouds,276.57
broken clouds,276.63
overcast clouds,276.63
light intensity drizzle,276.37
